ID;CoordXInicio;CoordYInicio;CoordZInicio;CoordXFin;CoordYFin;CoordZFin
111;689796,0275;5830232,142;578,8;689772,4495;5830239,237;578,3
112;689799,3591;5830237,233;577,2;689799,4694;5830256,998;572,7
113;689799,3591;5830237,233;577,2;689799,0441;5830207,588;581
114;689799,3591;5830237,233;577,2;689796,0275;5830232,142;578,8
115;689799,3591;5830237,233;577,2;689799,3561;5830220,605;580
116;689799,3591;5830237,233;577,2;689811,5739;5830210,551;577,5
117;689799,3591;5830237,233;577,2;689823,0407;5830236,499;573,7
118;689799,3591;5830237,233;577,2;689794,8241;5830252,281;573,9
119;689799,3591;5830237,233;577,2;689822,6277;5830245,156;573,4
120;689811,5739;5830210,551;577,5;689823,0407;5830236,499;573,7
121;689811,5739;5830210,551;577,5;689799,0441;5830207,588;581
122;689811,5739;5830210,551;577,5;689799,3591;5830237,233;577,2
123;689811,5739;5830210,551;577,5;689818,0809;5830235,809;575,1
124;689811,5739;5830210,551;577,5;689823,4928;5830218,126;575,9
125;689811,5739;5830210,551;577,5;689805,8426;5830228,357;574,7
126;689811,5739;5830210,551;577,5;689799,3561;5830220,605;580
127;689811,5739;5830210,551;577,5;689816,452;5830255,636;572,2
128;689805,3567;5830221,183;576,8;689799,0441;5830207,588;581
129;689805,3567;5830221,183;576,8;689799,3561;5830220,605;580
130;689805,3567;5830221,183;576,8;689799,3591;5830237,233;577,2
131;689805,3567;5830221,183;576,8;689811,5739;5830210,551;577,5
132;689805,3567;5830221,183;576,8;689818,0809;5830235,809;575,1
133;689805,3567;5830221,183;576,8;689823,0407;5830236,499;573,7
134;689805,3567;5830221,183;576,8;689796,0275;5830232,142;578,8
135;689805,3567;5830221,183;576,8;689816,452;5830255,636;572,2
136;689764,4516;5830250,05;575,3;689765,9925;5830264,386;567,6
137;689764,4516;5830250,05;575,3;689764,3563;5830220,547;573,1
138;689764,4516;5830250,05;575,3;689766,8275;5830229,341;573,4
139;689764,4516;5830250,05;575,3;689765,7987;5830257,133;568,5
140;689764,4516;5830250,05;575,3;689769,5269;5830263,465;567,9
141;689764,4516;5830250,05;575,3;689776,8345;5830219,227;579,1
142;689764,4516;5830250,05;575,3;689775,6647;5830228,986;579,1
143;689764,4516;5830250,05;575,3;689772,4495;5830239,237;578,3
144;689776,0166;5830255,051;574,8;689764,4516;5830250,05;575,3
145;689776,0166;5830255,051;574,8;689769,5269;5830263,465;567,9
146;689776,0166;5830255,051;574,8;689793,4437;5830255,055;576
147;689776,0166;5830255,051;574,8;689780,8092;5830246,877;577,7
148;689776,0166;5830255,051;574,8;689794,8241;5830252,281;573,9
149;689776,0166;5830255,051;574,8;689765,9925;5830264,386;567,6
150;689776,0166;5830255,051;574,8;689775,6647;5830228,986;579,1
151;689776,0166;5830255,051;574,8;689765,7987;5830257,133;568,5
152;689794,8241;5830252,281;573,9;689799,4694;5830256,998;572,7
153;689794,8241;5830252,281;573,9;689793,4437;5830255,055;576
154;689794,8241;5830252,281;573,9;689796,0275;5830232,142;578,8
155;689794,8241;5830252,281;573,9;689781,8435;5830228,37;580,4
156;689794,8241;5830252,281;573,9;689776,0166;5830255,051;574,8
157;689794,8241;5830252,281;573,9;689806,389;5830281,194;570,3
158;689794,8241;5830252,281;573,9;689822,6277;5830245,156;573,4
159;689794,8241;5830252,281;573,9;689794,9154;5830252,989;573,5
160;689794,9154;5830252,989;573,5;689799,4694;5830256,998;572,7
161;689794,9154;5830252,989;573,5;689793,4437;5830255,055;576
162;689794,9154;5830252,989;573,5;689776,0166;5830255,051;574,8
163;689794,9154;5830252,989;573,5;689781,8435;5830228,37;580,4
164;689794,9154;5830252,989;573,5;689796,0275;5830232,142;578,8
165;689794,9154;5830252,989;573,5;689806,389;5830281,194;570,3
166;689794,9154;5830252,989;573,5;689822,6277;5830245,156;573,4
167;689794,9154;5830252,989;573,5;689794,8241;5830252,281;573,9
168;689799,4694;5830256,998;572,7;689793,4437;5830255,055;576
169;689799,4694;5830256,998;572,7;689822,6277;5830245,156;573,4
170;689799,4694;5830256,998;572,7;689796,0275;5830232,142;578,8
171;689799,4694;5830256,998;572,7;689806,389;5830281,194;570,3
172;689799,4694;5830256,998;572,7;689812,3636;5830252,913;573,2
173;689799,4694;5830256,998;572,7;689776,0166;5830255,051;574,8
174;689799,4694;5830256,998;572,7;689794,9154;5830252,989;573,5
175;689799,4694;5830256,998;572,7;689794,8241;5830252,281;573,9
176;689781,0464;5830240,79;575,8;689780,8092;5830246,877;577,7
177;689781,0464;5830240,79;575,8;689764,4516;5830250,05;575,3
178;689781,0464;5830240,79;575,8;689770,0091;5830236,091;571,5
179;689781,0464;5830240,79;575,8;689781,8435;5830228,37;580,4
180;689781,0464;5830240,79;575,8;689799,4694;5830256,998;572,7
181;689781,0464;5830240,79;575,8;689776,8345;5830219,227;579,1
182;689781,0464;5830240,79;575,8;689775,6647;5830228,986;579,1
183;689781,0464;5830240,79;575,8;689772,4495;5830239,237;578,3
184;689793,9255;5830281,238;569,2;689781,0464;5830240,79;575,8
185;689793,9255;5830281,238;569,2;689793,9806;5830299,562;566,1
186;689793,9255;5830281,238;569,2;689821,0432;5830269,109;570,5
187;689793,9255;5830281,238;569,2;689776,0678;5830271,322;569
188;689793,9255;5830281,238;569,2;689823,8799;5830274,787;568,2
189;689793,9255;5830281,238;569,2;689815,9875;5830308,116;563,2
190;689793,9255;5830281,238;569,2;689817,837;5830319,972;561
191;689793,9255;5830281,238;569,2;689806,389;5830281,194;570,3
192;689793,9806;5830299,562;566,1;689764,9033;5830331,469;560,5
193;689793,9806;5830299,562;566,1;689776,0678;5830271,322;569
194;689793,9806;5830299,562;566,1;689825,9422;5830339,057;556,8
195;689793,9806;5830299,562;566,1;689815,9875;5830308,116;563,2
196;689793,9806;5830299,562;566,1;689781,0464;5830240,79;575,8
197;689793,9806;5830299,562;566,1;689806,389;5830281,194;570,3
198;689793,9806;5830299,562;566,1;689793,9255;5830281,238;569,2
199;689793,9806;5830299,562;566,1;689768,5029;5830301,465;563,9
200;689786,5477;5830298,229;564,9;689768,5029;5830301,465;563,9
201;689786,5477;5830298,229;564,9;689776,0678;5830271,322;569
202;689786,5477;5830298,229;564,9;689764,9033;5830331,469;560,5
203;689786,5477;5830298,229;564,9;689793,9806;5830299,562;566,1
204;689786,5477;5830298,229;564,9;689793,9255;5830281,238;569,2
205;689786,5477;5830298,229;564,9;689779,2072;5830282,612;566,7
206;689786,5477;5830298,229;564,9;689825,9422;5830339,057;556,8
207;689786,5477;5830298,229;564,9;689815,9875;5830308,116;563,2
208;689776,0678;5830271,322;569;689769,025;5830271,25;567,4
209;689776,0678;5830271,322;569;689765,7987;5830257,133;568,5
210;689776,0678;5830271,322;569;689786,5477;5830298,229;564,9
211;689776,0678;5830271,322;569;689769,5269;5830263,465;567,9
212;689776,0678;5830271,322;569;689765,9925;5830264,386;567,6
213;689776,0678;5830271,322;569;689767,7527;5830276,701;565,9
214;689776,0678;5830271,322;569;689768,6531;5830270,815;566,2
215;689776,0678;5830271,322;569;689806,389;5830281,194;570,3
216;689779,2072;5830282,612;566,7;689767,7527;5830276,701;565,9
217;689779,2072;5830282,612;566,7;689768,5029;5830301,465;563,9
218;689779,2072;5830282,612;566,7;689781,0464;5830240,79;575,8
219;689779,2072;5830282,612;566,7;689786,5477;5830298,229;564,9
220;689779,2072;5830282,612;566,7;689824,1554;5830334,354;557,5
221;689779,2072;5830282,612;566,7;689776,0678;5830271,322;569
222;689779,2072;5830282,612;566,7;689771,126;5830282,183;565,5
223;689779,2072;5830282,612;566,7;689768,6531;5830270,815;566,2
224;689768,5029;5830301,465;563,9;689793,9806;5830299,562;566,1
225;689768,5029;5830301,465;563,9;689771,126;5830282,183;565,5
226;689768,5029;5830301,465;563,9;689770,0091;5830236,091;571,5
227;689768,5029;5830301,465;563,9;689779,2072;5830282,612;566,7
228;689768,5029;5830301,465;563,9;689767,7527;5830276,701;565,9
229;689768,5029;5830301,465;563,9;689764,9033;5830331,469;560,5
230;689768,5029;5830301,465;563,9;689825,9422;5830339,057;556,8
231;689768,5029;5830301,465;563,9;689770,0505;5830287,935;564,9
232;689777,0151;5830292,944;564,9;689793,9806;5830299,562;566,1
233;689777,0151;5830292,944;564,9;689768,5029;5830301,465;563,9
234;689777,0151;5830292,944;564,9;689771,126;5830282,183;565,5
235;689777,0151;5830292,944;564,9;689767,7527;5830276,701;565,9
236;689777,0151;5830292,944;564,9;689779,2072;5830282,612;566,7
237;689777,0151;5830292,944;564,9;689776,0678;5830271,322;569
238;689777,0151;5830292,944;564,9;689824,1554;5830334,354;557,5
239;689777,0151;5830292,944;564,9;689770,0505;5830287,935;564,9
240;689765,7987;5830257,133;568,5;689765,9925;5830264,386;567,6
241;689765,7987;5830257,133;568,5;689768,6531;5830270,815;566,2
242;689765,7987;5830257,133;568,5;689766,8275;5830229,341;573,4
243;689765,7987;5830257,133;568,5;689764,4516;5830250,05;575,3
244;689765,7987;5830257,133;568,5;689769,5269;5830263,465;567,9
245;689765,7987;5830257,133;568,5;689777,0151;5830292,944;564,9
246;689765,7987;5830257,133;568,5;689793,4437;5830255,055;576
247;689765,7987;5830257,133;568,5;689769,025;5830271,25;567,4
248;689769,5269;5830263,465;567,9;689764,4516;5830250,05;575,3
249;689769,5269;5830263,465;567,9;689777,0151;5830292,944;564,9
250;689769,5269;5830263,465;567,9;689768,6531;5830270,815;566,2
251;689769,5269;5830263,465;567,9;689780,8092;5830246,877;577,7
252;689769,5269;5830263,465;567,9;689765,9925;5830264,386;567,6
253;689769,5269;5830263,465;567,9;689765,7987;5830257,133;568,5
254;689769,5269;5830263,465;567,9;689769,025;5830271,25;567,4
255;689769,5269;5830263,465;567,9;689770,0505;5830287,935;564,9
256;689765,9925;5830264,386;567,6;689764,4516;5830250,05;575,3
257;689765,9925;5830264,386;567,6;689777,0151;5830292,944;564,9
258;689765,9925;5830264,386;567,6;689768,6531;5830270,815;566,2
259;689765,9925;5830264,386;567,6;689770,0505;5830287,935;564,9
260;689765,9925;5830264,386;567,6;689765,7987;5830257,133;568,5
261;689765,9925;5830264,386;567,6;689769,5269;5830263,465;567,9
262;689765,9925;5830264,386;567,6;689769,025;5830271,25;567,4
263;689765,9925;5830264,386;567,6;689767,7527;5830276,701;565,9
264;689769,025;5830271,25;567,4;689765,7987;5830257,133;568,5
265;689769,025;5830271,25;567,4;689786,5477;5830298,229;564,9
266;689769,025;5830271,25;567,4;689798,6363;5830299,042;566,3
267;689769,025;5830271,25;567,4;689765,9925;5830264,386;567,6
268;689769,025;5830271,25;567,4;689767,7527;5830276,701;565,9
269;689769,025;5830271,25;567,4;689769,5269;5830263,465;567,9
270;689769,025;5830271,25;567,4;689768,6531;5830270,815;566,2
271;689769,025;5830271,25;567,4;689777,0151;5830292,944;564,9
272;689768,6531;5830270,815;566,2;689767,7527;5830276,701;565,9
273;689768,6531;5830270,815;566,2;689786,5477;5830298,229;564,9
274;689768,6531;5830270,815;566,2;689798,6363;5830299,042;566,3
275;689768,6531;5830270,815;566,2;689765,9925;5830264,386;567,6
276;689768,6531;5830270,815;566,2;689765,7987;5830257,133;568,5
277;689768,6531;5830270,815;566,2;689769,5269;5830263,465;567,9
278;689768,6531;5830270,815;566,2;689769,025;5830271,25;567,4
279;689768,6531;5830270,815;566,2;689777,0151;5830292,944;564,9
280;689767,7527;5830276,701;565,9;689765,9925;5830264,386;567,6
281;689767,7527;5830276,701;565,9;689771,126;5830282,183;565,5
282;689767,7527;5830276,701;565,9;689798,6363;5830299,042;566,3
283;689767,7527;5830276,701;565,9;689768,6531;5830270,815;566,2
284;689767,7527;5830276,701;565,9;689769,025;5830271,25;567,4
285;689767,7527;5830276,701;565,9;689786,5477;5830298,229;564,9
286;689767,7527;5830276,701;565,9;689769,5269;5830263,465;567,9
287;689767,7527;5830276,701;565,9;689776,0678;5830271,322;569
288;689771,126;5830282,183;565,5;689776,0678;5830271,322;569
289;689771,126;5830282,183;565,5;689786,5477;5830298,229;564,9
290;689771,126;5830282,183;565,5;689767,7527;5830276,701;565,9
291;689771,126;5830282,183;565,5;689768,6531;5830270,815;566,2
292;689771,126;5830282,183;565,5;689768,5029;5830301,465;563,9
293;689771,126;5830282,183;565,5;689769,025;5830271,25;567,4
294;689771,126;5830282,183;565,5;689765,9925;5830264,386;567,6
295;689771,126;5830282,183;565,5;689798,6363;5830299,042;566,3
296;689770,0505;5830287,935;564,9;689771,126;5830282,183;565,5
297;689770,0505;5830287,935;564,9;689776,0678;5830271,322;569
298;689770,0505;5830287,935;564,9;689768,6531;5830270,815;566,2
299;689770,0505;5830287,935;564,9;689779,2072;5830282,612;566,7
300;689770,0505;5830287,935;564,9;689768,5029;5830301,465;563,9
301;689770,0505;5830287,935;564,9;689767,7527;5830276,701;565,9
302;689770,0505;5830287,935;564,9;689765,9925;5830264,386;567,6
303;689770,0505;5830287,935;564,9;689798,6363;5830299,042;566,3
304;689767,663;5830295,945;569,3;689767,7527;5830276,701;565,9
305;689767,663;5830295,945;569,3;689776,0678;5830271,322;569
306;689767,663;5830295,945;569,3;689770,0091;5830236,091;571,5
307;689767,663;5830295,945;569,3;689779,2072;5830282,612;566,7
308;689767,663;5830295,945;569,3;689768,5029;5830301,465;563,9
309;689767,663;5830295,945;569,3;689825,9422;5830339,057;556,8
310;689767,663;5830295,945;569,3;689771,126;5830282,183;565,5
311;689767,663;5830295,945;569,3;689770,0505;5830287,935;564,9
312;689805,8426;5830228,357;574,7;689811,5739;5830210,551;577,5
313;689805,8426;5830228,357;574,7;689799,3561;5830220,605;580
314;689805,8426;5830228,357;574,7;689799,0441;5830207,588;581
315;689805,8426;5830228,357;574,7;689796,0275;5830232,142;578,8
316;689805,8426;5830228,357;574,7;689823,4928;5830218,126;575,9
317;689805,8426;5830228,357;574,7;689823,0407;5830236,499;573,7
318;689805,8426;5830228,357;574,7;689799,3591;5830237,233;577,2
319;689805,8426;5830228,357;574,7;689822,6277;5830245,156;573,4
320;689818,0809;5830235,809;575,1;689819,5382;5830208,311;578,4
321;689818,0809;5830235,809;575,1;689823,4928;5830218,126;575,9
322;689818,0809;5830235,809;575,1;689816,452;5830255,636;572,2
323;689818,0809;5830235,809;575,1;689822,6277;5830245,156;573,4
324;689818,0809;5830235,809;575,1;689793,4437;5830255,055;576
325;689818,0809;5830235,809;575,1;689823,8799;5830274,787;568,2
326;689818,0809;5830235,809;575,1;689796,0275;5830232,142;578,8
327;689818,0809;5830235,809;575,1;689805,8426;5830228,357;574,7
328;689819,5382;5830208,311;578,4;689823,4928;5830218,126;575,9
329;689819,5382;5830208,311;578,4;689799,0441;5830207,588;581
330;689819,5382;5830208,311;578,4;689799,3591;5830237,233;577,2
331;689819,5382;5830208,311;578,4;689805,8426;5830228,357;574,7
332;689819,5382;5830208,311;578,4;689818,0809;5830235,809;575,1
333;689819,5382;5830208,311;578,4;689811,5739;5830210,551;577,5
334;689819,5382;5830208,311;578,4;689816,452;5830255,636;572,2
335;689819,5382;5830208,311;578,4;689823,0407;5830236,499;573,7
336;689822,6277;5830245,156;573,4;689818,4818;5830310,186;562,8
337;689822,6277;5830245,156;573,4;689823,4928;5830218,126;575,9
338;689822,6277;5830245,156;573,4;689819,5382;5830208,311;578,4
339;689822,6277;5830245,156;573,4;689793,4437;5830255,055;576
340;689822,6277;5830245,156;573,4;689796,0275;5830232,142;578,8
341;689822,6277;5830245,156;573,4;689812,3636;5830252,913;573,2
342;689822,6277;5830245,156;573,4;689805,8426;5830228,357;574,7
343;689822,6277;5830245,156;573,4;689823,0407;5830236,499;573,7
344;689810,1994;5830244;575,2;689805,8426;5830228,357;574,7
345;689810,1994;5830244;575,2;689812,3636;5830252,913;573,2
346;689810,1994;5830244;575,2;689819,5382;5830208,311;578,4
347;689810,1994;5830244;575,2;689793,4437;5830255,055;576
348;689810,1994;5830244;575,2;689796,0275;5830232,142;578,8
349;689810,1994;5830244;575,2;689823,4928;5830218,126;575,9
350;689810,1994;5830244;575,2;689822,6277;5830245,156;573,4
351;689810,1994;5830244;575,2;689806,389;5830281,194;570,3
352;689839,1207;5830163,409;587,5;689799,3591;5830237,233;577,2
353;689839,1207;5830163,409;587,5;689818,0809;5830235,809;575,1
354;689839,1207;5830163,409;587,5;689799,0441;5830207,588;581
355;689839,1207;5830163,409;587,5;689843,4943;5830175,939;581,6
356;689839,1207;5830163,409;587,5;689833,135;5830178,356;583
357;689839,1207;5830163,409;587,5;689811,5739;5830210,551;577,5
358;689839,1207;5830163,409;587,5;689823,4928;5830218,126;575,9
359;689839,1207;5830163,409;587,5;689823,0407;5830236,499;573,7
360;689833,135;5830178,356;583;689799,3591;5830237,233;577,2
361;689833,135;5830178,356;583;689839,1207;5830163,409;587,5
362;689833,135;5830178,356;583;689823,0407;5830236,499;573,7
363;689833,135;5830178,356;583;689818,0809;5830235,809;575,1
364;689833,135;5830178,356;583;689810,1994;5830244;575,2
365;689833,135;5830178,356;583;689811,5739;5830210,551;577,5
366;689833,135;5830178,356;583;689843,4943;5830175,939;581,6
367;689833,135;5830178,356;583;689816,452;5830255,636;572,2
368;689843,4943;5830175,939;581,6;689799,3591;5830237,233;577,2
369;689843,4943;5830175,939;581,6;689810,1994;5830244;575,2
370;689843,4943;5830175,939;581,6;689839,1207;5830163,409;587,5
371;689843,4943;5830175,939;581,6;689818,0809;5830235,809;575,1
372;689843,4943;5830175,939;581,6;689833,135;5830178,356;583
373;689843,4943;5830175,939;581,6;689811,5739;5830210,551;577,5
374;689843,4943;5830175,939;581,6;689823,0407;5830236,499;573,7
375;689843,4943;5830175,939;581,6;689816,452;5830255,636;572,2
376;689846,1375;5830176,845;579,5;689799,3591;5830237,233;577,2
377;689846,1375;5830176,845;579,5;689810,1994;5830244;575,2
378;689846,1375;5830176,845;579,5;689839,1207;5830163,409;587,5
379;689846,1375;5830176,845;579,5;689843,4943;5830175,939;581,6
380;689846,1375;5830176,845;579,5;689833,135;5830178,356;583
381;689846,1375;5830176,845;579,5;689823,0407;5830236,499;573,7
382;689846,1375;5830176,845;579,5;689816,452;5830255,636;572,2
383;689846,1375;5830176,845;579,5;689818,0809;5830235,809;575,1
384;689770,0091;5830236,091;571,5;689765,1601;5830212,341;573,8
385;689770,0091;5830236,091;571,5;689764,3563;5830220,547;573,1
386;689770,0091;5830236,091;571,5;689766,8275;5830229,341;573,4
387;689770,0091;5830236,091;571,5;689765,2037;5830238,205;572,7
388;689770,0091;5830236,091;571,5;689771,4044;5830211,734;577,9
389;689770,0091;5830236,091;571,5;689776,8345;5830219,227;579,1
390;689770,0091;5830236,091;571,5;689775,6647;5830228,986;579,1
391;689770,0091;5830236,091;571,5;689772,4495;5830239,237;578,3
392;689765,0821;5830310,143;562,6;689770,0505;5830287,935;564,9
393;689765,0821;5830310,143;562,6;689770,0091;5830236,091;571,5
394;689765,0821;5830310,143;562,6;689825,9422;5830339,057;556,8
395;689765,0821;5830310,143;562,6;689779,2072;5830282,612;566,7
396;689765,0821;5830310,143;562,6;689774,5327;5830328,242;561,7
397;689765,0821;5830310,143;562,6;689778,269;5830310,733;560,2
398;689765,0821;5830310,143;562,6;689761,209;5830320,344;561,3
399;689765,0821;5830310,143;562,6;689764,9033;5830331,469;560,5
400;689761,209;5830320,344;561,3;689765,0821;5830310,143;562,6
401;689761,209;5830320,344;561,3;689770,0091;5830236,091;571,5
402;689761,209;5830320,344;561,3;689764,4117;5830324,856;560,5
403;689761,209;5830320,344;561,3;689774,5327;5830328,242;561,7
404;689761,209;5830320,344;561,3;689825,9422;5830339,057;556,8
405;689761,209;5830320,344;561,3;689767,7236;5830327,741;560,5
406;689761,209;5830320,344;561,3;689778,9137;5830318,246;560,5
407;689761,209;5830320,344;561,3;689766,2948;5830355,912;564,3
408;689764,4117;5830324,856;560,5;689766,2948;5830355,912;564,3
409;689764,4117;5830324,856;560,5;689825,9422;5830339,057;556,8
410;689764,4117;5830324,856;560,5;689761,209;5830320,344;561,3
411;689764,4117;5830324,856;560,5;689774,5327;5830328,242;561,7
412;689764,4117;5830324,856;560,5;689778,9137;5830318,246;560,5
413;689764,4117;5830324,856;560,5;689770,0091;5830236,091;571,5
414;689764,4117;5830324,856;560,5;689767,7236;5830327,741;560,5
